GEO_ID,NAME,P1_001N,P1_002N,P1_003N,P1_004N,P1_005N,P1_006N,P1_007N,P1_008N,P1_009N,P1_010N,P1_011N,P1_012N,P1_013N,P1_014N,P1_015N,P1_016N,P1_017N,P1_018N,P1_019N,P1_020N,P1_021N,P1_022N,P1_023N,P1_024N,P1_025N,P1_026N,P1_027N,P1_028N,P1_029N,P1_030N,P1_031N,P1_032N,P1_033N,P1_034N,P1_035N,P1_036N,P1_037N,P1_038N,P1_039N,P1_040N,P1_041N,P1_042N,P1_043N,P1_044N,P1_045N,P1_046N,P1_047N,P1_048N,P1_049N,P1_050N,P1_051N,P1_052N,P1_053N,P1_054N,P1_055N,P1_056N,P1_057N,P1_058N,P1_059N,P1_060N,P1_061N,P1_062N,P1_063N,P1_064N,P1_065N,P1_066N,P1_067N,P1_068N,P1_069N,P1_070N,P1_071N
1500000US421010317002,"Block Group 2, Census Tract 317, Philadelphia County, Pennsylvania",1647,1468,509,358,18,203,3,377,179,165,10,11,7,0,96,2,12,1,17,0,0,0,0,5,4,13,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010317003,"Block Group 3, Census Tract 317, Philadelphia County, Pennsylvania",740,655,215,195,3,81,1,160,85,79,15,3,0,0,49,4,2,0,6,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1500000US421010317004,"Block Group 4, Census Tract 317, Philadelphia County, Pennsylvania",1571,1413,518,337,5,234,0,319,158,148,25,6,17,0,86,1,0,2,11,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010317005,"Block Group 5, Census Tract 317, Philadelphia County, Pennsylvania",1160,1027,405,277,13,72,0,260,133,121,27,1,4,0,76,1,3,0,6,0,0,0,1,0,2,9,2,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1500000US421010318001,"Block Group 1, Census Tract 318, Philadelphia County, Pennsylvania",1441,1287,303,499,16,131,1,337,154,148,35,6,8,0,81,3,1,0,10,0,0,1,1,1,1,6,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010318002,"Block Group 2, Census Tract 318, Philadelphia County, Pennsylvania",1096,946,211,384,8,53,1,289,150,139,11,0,10,0,90,3,1,1,17,0,0,0,1,1,4,11,4,1,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010318003,"Block Group 3, Census Tract 318, Philadelphia County, Pennsylvania",742,644,105,316,6,51,0,166,98,95,18,2,1,0,54,4,1,3,8,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010318004,"Block Group 4, Census Tract 318, Philadelphia County, Pennsylvania",814,703,133,395,1,13,0,161,111,104,8,6,1,0,68,5,1,1,10,0,0,0,0,3,1,7,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010319001,"Block Group 1, Census Tract 319, Philadelphia County, Pennsylvania",1167,1068,393,376,20,56,1,222,99,86,10,9,3,0,45,4,4,0,7,0,1,1,0,2,0,12,4,0,1,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010319002,"Block Group 2, Census Tract 319, Philadelphia County, Pennsylvania",1160,1060,470,393,8,28,0,161,100,92,31,2,1,0,41,4,1,0,10,0,0,2,0,0,0,7,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010319003,"Block Group 3, Census Tract 319, Philadelphia County, Pennsylvania",838,761,319,161,6,26,0,249,77,71,10,5,1,0,49,2,1,0,3,0,0,0,0,0,0,6,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010319004,"Block Group 4, Census Tract 319, Philadelphia County, Pennsylvania",779,717,274,255,2,24,0,162,62,57,10,5,3,0,27,1,0,0,10,0,0,0,1,0,0,5,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010319005,"Block Group 5, Census Tract 319, Philadelphia County, Pennsylvania",1189,1046,307,480,6,33,2,218,143,131,17,5,4,0,88,5,1,0,9,0,0,0,0,2,0,12,2,2,0,4,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010320001,"Block Group 1, Census Tract 320, Philadelphia County, Pennsylvania",904,823,417,173,1,44,0,188,81,74,13,2,1,0,47,3,0,0,6,0,0,1,0,1,0,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010320002,"Block Group 2, Census Tract 320, Philadelphia County, Pennsylvania",1025,960,440,270,2,31,0,217,65,57,11,4,5,0,32,2,0,0,2,0,0,1,0,0,0,6,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010320003,"Block Group 3, Census Tract 320, Philadelphia County, Pennsylvania",1131,972,482,277,5,34,1,173,159,145,32,5,9,0,78,1,0,0,19,0,0,1,0,0,0,14,4,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010320004,"Block Group 4, Census Tract 320, Philadelphia County, Pennsylvania",965,871,338,266,7,36,0,224,94,85,13,2,0,0,48,1,0,0,18,0,0,0,0,0,3,8,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1500000US421010320005,"Block Group 5, Census Tract 320, Philadelphia County, Pennsylvania",1123,983,467,268,6,31,1,210,140,133,10,9,0,0,98,8,0,0,4,0,0,0,0,4,0,7,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010320006,"Block Group 6, Census Tract 320, Philadelphia County, Pennsylvania",1138,1014,489,273,6,37,0,209,124,116,26,4,2,0,68,0,1,0,13,0,0,1,0,1,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010320007,"Block Group 7, Census Tract 320, Philadelphia County, Pennsylvania",1041,932,425,303,6,40,0,158,109,98,12,6,4,0,46,5,1,0,21,2,0,1,0,0,0,11,2,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010321001,"Block Group 1, Census Tract 321, Philadelphia County, Pennsylvania",1426,1266,545,424,9,36,0,252,160,141,24,14,3,1,69,11,0,1,13,0,0,1,0,4,0,18,4,2,0,8,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010321002,"Block Group 2, Census Tract 321, Philadelphia County, Pennsylvania",1127,1014,453,270,10,42,0,239,113,102,36,2,1,0,59,3,0,0,0,0,0,0,1,0,0,11,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010321003,"Block Group 3, Census Tract 321, Philadelphia County, Pennsylvania",1432,1297,580,427,2,52,1,235,135,110,10,6,4,0,72,2,0,1,14,0,0,0,1,0,0,20,10,0,0,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010323001,"Block Group 1, Census Tract 323, Philadelphia County, Pennsylvania",715,633,306,140,3,17,0,167,82,75,15,14,4,0,31,1,2,2,6,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010323002,"Block Group 2, Census Tract 323, Philadelphia County, Pennsylvania",1494,1320,478,531,5,37,2,267,174,171,22,9,7,0,77,5,4,1,34,0,0,2,0,7,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1500000US421010323003,"Block Group 3, Census Tract 323, Philadelphia County, Pennsylvania",1869,1725,774,596,13,24,1,317,144,139,39,8,10,0,56,10,1,0,10,0,0,0,0,3,2,5,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010325001,"Block Group 1, Census Tract 325, Philadelphia County, Pennsylvania",1107,1018,645,180,9,44,1,139,89,86,10,3,0,0,62,1,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010325002,"Block Group 2, Census Tract 325, Philadelphia County, Pennsylvania",2646,2398,1023,816,12,85,6,456,248,230,49,14,20,0,105,7,6,0,23,0,0,2,0,0,4,16,6,1,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010325003,"Block Group 3, Census Tract 325, Philadelphia County, Pennsylvania",2457,2251,1190,713,14,42,3,289,206,183,50,6,12,0,84,5,4,0,18,3,0,0,0,1,0,23,11,0,0,5,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010326001,"Block Group 1, Census Tract 326, Philadelphia County, Pennsylvania",3039,2742,1305,805,6,180,2,444,297,272,50,15,18,0,140,2,5,0,32,0,0,0,4,1,5,22,7,0,3,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0
1500000US421010326002,"Block Group 2, Census Tract 326, Philadelphia County, Pennsylvania",2850,2627,1341,576,4,199,1,506,223,209,44,10,5,3,120,0,0,0,20,0,0,2,1,3,1,10,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010326003,"Block Group 3, Census Tract 326, Philadelphia County, Pennsylvania",1872,1656,1027,352,6,32,2,237,216,200,50,10,2,0,110,4,5,0,16,0,0,3,0,0,0,15,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010329001,"Block Group 1, Census Tract 329, Philadelphia County, Pennsylvania",1504,1347,756,355,4,36,1,195,157,148,78,2,6,0,40,2,4,0,9,0,0,7,0,0,0,7,0,2,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010329002,"Block Group 2, Census Tract 329, Philadelphia County, Pennsylvania",1234,1132,486,488,4,47,0,107,102,99,19,5,1,0,60,0,3,0,9,0,0,1,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010329003,"Block Group 3, Census Tract 329, Philadelphia County, Pennsylvania",1693,1508,852,333,8,95,0,220,185,170,40,11,4,0,76,11,1,1,22,1,0,0,0,0,3,14,0,4,0,4,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010330001,"Block Group 1, Census Tract 330, Philadelphia County, Pennsylvania",783,695,417,141,7,34,0,96,88,86,15,13,6,0,38,4,0,0,9,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010330002,"Block Group 2, Census Tract 330, Philadelphia County, Pennsylvania",836,786,447,182,2,52,0,103,50,48,17,2,0,0,23,1,0,0,5,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010330003,"Block Group 3, Census Tract 330, Philadelphia County, Pennsylvania",1151,1027,552,254,9,69,1,142,124,111,41,9,4,0,46,3,1,0,6,0,0,1,0,0,0,12,3,1,0,4,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010330004,"Block Group 4, Census Tract 330, Philadelphia County, Pennsylvania",1949,1765,655,733,23,61,2,291,184,165,43,5,4,0,67,3,2,0,37,0,0,4,0,0,0,19,1,0,0,3,0,0,2,1,1,1,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010330005,"Block Group 5, Census Tract 330, Philadelphia County, Pennsylvania",1579,1434,642,463,4,58,5,262,145,143,32,6,4,0,80,1,0,2,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010330006,"Block Group 6, Census Tract 330, Philadelphia County, Pennsylvania",1109,1001,530,249,2,53,1,166,108,104,11,15,6,0,56,2,2,0,12,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010330007,"Block Group 7, Census Tract 330, Philadelphia County, Pennsylvania",806,735,364,186,4,22,3,156,71,64,19,7,5,0,26,1,2,0,4,0,0,0,0,0,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010331011,"Block Group 1, Census Tract 331.01, Philadelphia County, Pennsylvania",3143,2849,1957,370,5,212,0,305,294,267,38,14,14,3,167,7,0,1,20,0,0,3,0,0,0,25,6,7,0,5,0,0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010331012,"Block Group 2, Census Tract 331.01, Philadelphia County, Pennsylvania",2255,2069,1158,342,3,315,0,251,186,175,43,8,18,0,73,7,2,5,14,0,0,2,1,2,0,9,2,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010331021,"Block Group 1, Census Tract 331.02, Philadelphia County, Pennsylvania",1116,1026,666,236,1,29,0,94,90,83,12,14,11,0,30,4,0,0,12,0,0,0,0,0,0,6,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010331022,"Block Group 2, Census Tract 331.02, Philadelphia County, Pennsylvania",1128,1017,689,155,4,35,0,134,111,105,15,10,0,0,72,0,0,0,6,0,0,0,2,0,0,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010331023,"Block Group 3, Census Tract 331.02, Philadelphia County, Pennsylvania",847,740,520,80,2,37,0,101,107,98,21,7,9,1,42,2,2,0,11,0,0,0,0,3,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010331024,"Block Group 4, Census Tract 331.02, Philadelphia County, Pennsylvania",1387,1298,1043,104,5,54,0,92,89,83,22,4,3,0,45,0,2,0,5,0,0,0,1,0,1,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010332001,"Block Group 1, Census Tract 332, Philadelphia County, Pennsylvania",1873,1719,740,109,6,639,0,225,154,153,9,2,4,0,125,6,1,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010332002,"Block Group 2, Census Tract 332, Philadelphia County, Pennsylvania",1419,1307,618,150,5,315,0,219,112,111,6,0,6,0,75,4,1,2,13,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010333001,"Block Group 1, Census Tract 333, Philadelphia County, Pennsylvania",1610,1532,1108,235,1,96,0,92,78,73,6,0,13,0,48,3,0,0,1,0,0,0,2,0,0,5,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010333002,"Block Group 2, Census Tract 333, Philadelphia County, Pennsylvania",1473,1417,1047,126,1,148,0,95,56,56,6,2,5,0,41,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010333003,"Block Group 3, Census Tract 333, Philadelphia County, Pennsylvania",1256,1190,689,191,10,181,1,118,66,62,10,0,11,0,36,1,0,0,3,0,0,0,0,1,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010334001,"Block Group 1, Census Tract 334, Philadelphia County, Pennsylvania",1002,924,478,91,0,278,1,76,78,78,6,1,13,0,36,5,5,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010334002,"Block Group 2, Census Tract 334, Philadelphia County, Pennsylvania",1644,1488,733,226,2,397,1,129,156,151,15,3,15,0,100,0,3,0,13,0,0,0,0,1,1,5,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010334003,"Block Group 3, Census Tract 334, Philadelphia County, Pennsylvania",979,893,513,123,12,174,0,71,86,81,10,4,8,0,45,2,1,0,7,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1500000US421010334004,"Block Group 4, Census Tract 334, Philadelphia County, Pennsylvania",1822,1635,613,384,0,443,0,195,187,183,5,5,37,0,111,0,2,1,15,2,0,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010335001,"Block Group 1, Census Tract 335, Philadelphia County, Pennsylvania",1367,1213,549,194,3,332,1,134,154,149,17,4,9,0,103,1,2,0,9,0,0,2,0,2,0,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010335002,"Block Group 2, Census Tract 335, Philadelphia County, Pennsylvania",1962,1774,752,270,2,520,1,229,188,183,12,7,13,0,130,0,0,0,14,0,2,5,0,0,0,5,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010335003,"Block Group 3, Census Tract 335, Philadelphia County, Pennsylvania",885,788,342,126,7,230,0,83,97,89,11,4,1,0,65,2,2,0,2,0,0,2,0,0,0,7,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1500000US421010336001,"Block Group 1, Census Tract 336, Philadelphia County, Pennsylvania",1678,1521,834,259,0,280,0,148,157,154,14,8,15,0,93,5,2,0,12,1,0,3,0,1,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010336002,"Block Group 2, Census Tract 336, Philadelphia County, Pennsylvania",2344,2071,1337,256,3,259,0,216,273,267,26,5,35,1,169,8,0,0,19,0,0,1,0,3,0,6,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010336003,"Block Group 3, Census Tract 336, Philadelphia County, Pennsylvania",2674,2428,1351,399,10,316,0,352,246,240,20,13,32,0,142,6,3,0,18,1,0,2,0,3,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010336004,"Block Group 4, Census Tract 336, Philadelphia County, Pennsylvania",1459,1314,807,180,2,230,0,95,145,139,17,8,24,0,72,2,2,0,11,0,0,2,0,1,0,6,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010337011,"Block Group 1, Census Tract 337.01, Philadelphia County, Pennsylvania",1923,1743,987,334,7,281,0,134,180,175,24,6,26,2,108,0,0,0,9,0,0,0,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010337012,"Block Group 2, Census Tract 337.01, Philadelphia County, Pennsylvania",1207,1067,664,93,3,235,0,72,140,139,6,3,23,0,103,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010337013,"Block Group 3, Census Tract 337.01, Philadelphia County, Pennsylvania",632,585,460,35,0,58,1,31,47,46,3,5,13,1,21,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010337014,"Block Group 4, Census Tract 337.01, Philadelphia County, Pennsylvania",1910,1683,1162,181,3,203,2,132,227,222,12,4,47,0,152,1,2,1,1,2,0,0,0,0,0,5,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010337021,"Block Group 1, Census Tract 337.02, Philadelphia County, Pennsylvania",1447,1290,709,202,2,270,0,107,157,157,12,6,22,0,108,0,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010337022,"Block Group 2, Census Tract 337.02, Philadelphia County, Pennsylvania",2314,2143,1403,214,2,376,0,148,171,164,8,4,24,2,103,3,3,0,13,0,0,1,0,2,1,6,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010337023,"Block Group 3, Census Tract 337.02, Philadelphia County, Pennsylvania",1077,959,526,92,5,255,0,81,118,115,4,0,6,0,98,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1500000US421010337024,"Block Group 4, Census Tract 337.02, Philadelphia County, Pennsylvania",841,776,460,71,1,191,0,53,65,64,6,4,6,0,39,0,1,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010338001,"Block Group 1, Census Tract 338, Philadelphia County, Pennsylvania",1863,1654,860,368,5,214,0,207,209,202,28,9,25,0,115,1,2,0,21,0,0,0,0,0,1,6,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
